Tick;Step;DateTime;ID
95;95;2021-01-01T11:01:35.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
96;96;2021-01-01T11:01:36.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
96;96;2021-01-01T11:01:36.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
96;96;2021-01-01T11:01:36.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
97;97;2021-01-01T11:01:37.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
97;97;2021-01-01T11:01:37.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
97;97;2021-01-01T11:01:37.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
98;98;2021-01-01T11:01:38.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
98;98;2021-01-01T11:01:38.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
98;98;2021-01-01T11:01:38.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
99;99;2021-01-01T11:01:39.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
99;99;2021-01-01T11:01:39.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
99;99;2021-01-01T11:01:39.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
100;100;2021-01-01T11:01:40.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
100;100;2021-01-01T11:01:40.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
100;100;2021-01-01T11:01:40.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
101;101;2021-01-01T11:01:41.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
101;101;2021-01-01T11:01:41.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
101;101;2021-01-01T11:01:41.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
102;102;2021-01-01T11:01:42.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
102;102;2021-01-01T11:01:42.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
102;102;2021-01-01T11:01:42.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
103;103;2021-01-01T11:01:43.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
103;103;2021-01-01T11:01:43.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
103;103;2021-01-01T11:01:43.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
104;104;2021-01-01T11:01:44.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
