Tick;Step;DateTime;Free;X;Y;ID
237;237;2021-01-01T11:03:57.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
237;237;2021-01-01T11:03:57.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
238;238;2021-01-01T11:03:58.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
238;238;2021-01-01T11:03:58.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
238;238;2021-01-01T11:03:58.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
238;238;2021-01-01T11:03:58.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
238;238;2021-01-01T11:03:58.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
239;239;2021-01-01T11:03:59.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
239;239;2021-01-01T11:03:59.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
239;239;2021-01-01T11:03:59.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
239;239;2021-01-01T11:03:59.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
239;239;2021-01-01T11:03:59.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
240;240;2021-01-01T11:04:00.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
240;240;2021-01-01T11:04:00.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
240;240;2021-01-01T11:04:00.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
240;240;2021-01-01T11:04:00.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
240;240;2021-01-01T11:04:00.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
241;241;2021-01-01T11:04:01.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
241;241;2021-01-01T11:04:01.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
241;241;2021-01-01T11:04:01.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
241;241;2021-01-01T11:04:01.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
241;241;2021-01-01T11:04:01.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
242;242;2021-01-01T11:04:02.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
242;242;2021-01-01T11:04:02.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
242;242;2021-01-01T11:04:02.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
242;242;2021-01-01T11:04:02.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
242;242;2021-01-01T11:04:02.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
243;243;2021-01-01T11:04:03.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
243;243;2021-01-01T11:04:03.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
243;243;2021-01-01T11:04:03.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
243;243;2021-01-01T11:04:03.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
243;243;2021-01-01T11:04:03.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
244;244;2021-01-01T11:04:04.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
244;244;2021-01-01T11:04:04.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
244;244;2021-01-01T11:04:04.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
244;244;2021-01-01T11:04:04.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
244;244;2021-01-01T11:04:04.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
245;245;2021-01-01T11:04:05.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
245;245;2021-01-01T11:04:05.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
245;245;2021-01-01T11:04:05.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
245;245;2021-01-01T11:04:05.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
245;245;2021-01-01T11:04:05.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
246;246;2021-01-01T11:04:06.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
246;246;2021-01-01T11:04:06.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
246;246;2021-01-01T11:04:06.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
246;246;2021-01-01T11:04:06.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
246;246;2021-01-01T11:04:06.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
247;247;2021-01-01T11:04:07.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
247;247;2021-01-01T11:04:07.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
247;247;2021-01-01T11:04:07.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
247;247;2021-01-01T11:04:07.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
247;247;2021-01-01T11:04:07.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
248;248;2021-01-01T11:04:08.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
248;248;2021-01-01T11:04:08.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
248;248;2021-01-01T11:04:08.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
248;248;2021-01-01T11:04:08.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
248;248;2021-01-01T11:04:08.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
249;249;2021-01-01T11:04:09.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
249;249;2021-01-01T11:04:09.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
249;249;2021-01-01T11:04:09.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
249;249;2021-01-01T11:04:09.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
249;249;2021-01-01T11:04:09.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
250;250;2021-01-01T11:04:10.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
250;250;2021-01-01T11:04:10.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
250;250;2021-01-01T11:04:10.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
250;250;2021-01-01T11:04:10.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
250;250;2021-01-01T11:04:10.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
251;251;2021-01-01T11:04:11.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
251;251;2021-01-01T11:04:11.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
251;251;2021-01-01T11:04:11.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
251;251;2021-01-01T11:04:11.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
251;251;2021-01-01T11:04:11.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
252;252;2021-01-01T11:04:12.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
252;252;2021-01-01T11:04:12.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
252;252;2021-01-01T11:04:12.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
252;252;2021-01-01T11:04:12.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
252;252;2021-01-01T11:04:12.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
253;253;2021-01-01T11:04:13.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
253;253;2021-01-01T11:04:13.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
253;253;2021-01-01T11:04:13.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
253;253;2021-01-01T11:04:13.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
253;253;2021-01-01T11:04:13.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
254;254;2021-01-01T11:04:14.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
254;254;2021-01-01T11:04:14.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
254;254;2021-01-01T11:04:14.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
254;254;2021-01-01T11:04:14.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
254;254;2021-01-01T11:04:14.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
255;255;2021-01-01T11:04:15.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
255;255;2021-01-01T11:04:15.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
255;255;2021-01-01T11:04:15.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
255;255;2021-01-01T11:04:15.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
255;255;2021-01-01T11:04:15.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
256;256;2021-01-01T11:04:16.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
256;256;2021-01-01T11:04:16.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
256;256;2021-01-01T11:04:16.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
256;256;2021-01-01T11:04:16.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
256;256;2021-01-01T11:04:16.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
257;257;2021-01-01T11:04:17.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
257;257;2021-01-01T11:04:17.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
257;257;2021-01-01T11:04:17.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
257;257;2021-01-01T11:04:17.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
257;257;2021-01-01T11:04:17.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
258;258;2021-01-01T11:04:18.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
258;258;2021-01-01T11:04:18.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
258;258;2021-01-01T11:04:18.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
258;258;2021-01-01T11:04:18.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
258;258;2021-01-01T11:04:18.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
259;259;2021-01-01T11:04:19.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
259;259;2021-01-01T11:04:19.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
259;259;2021-01-01T11:04:19.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
259;259;2021-01-01T11:04:19.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
259;259;2021-01-01T11:04:19.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
260;260;2021-01-01T11:04:20.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
260;260;2021-01-01T11:04:20.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
260;260;2021-01-01T11:04:20.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
260;260;2021-01-01T11:04:20.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
260;260;2021-01-01T11:04:20.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
261;261;2021-01-01T11:04:21.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
261;261;2021-01-01T11:04:21.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
261;261;2021-01-01T11:04:21.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
261;261;2021-01-01T11:04:21.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
261;261;2021-01-01T11:04:21.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
262;262;2021-01-01T11:04:22.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
262;262;2021-01-01T11:04:22.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
262;262;2021-01-01T11:04:22.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
262;262;2021-01-01T11:04:22.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
262;262;2021-01-01T11:04:22.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
263;263;2021-01-01T11:04:23.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
263;263;2021-01-01T11:04:23.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
263;263;2021-01-01T11:04:23.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
263;263;2021-01-01T11:04:23.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
263;263;2021-01-01T11:04:23.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
264;264;2021-01-01T11:04:24.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
264;264;2021-01-01T11:04:24.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
264;264;2021-01-01T11:04:24.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
264;264;2021-01-01T11:04:24.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
264;264;2021-01-01T11:04:24.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
265;265;2021-01-01T11:04:25.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
265;265;2021-01-01T11:04:25.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
265;265;2021-01-01T11:04:25.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
265;265;2021-01-01T11:04:25.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
265;265;2021-01-01T11:04:25.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
266;266;2021-01-01T11:04:26.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
266;266;2021-01-01T11:04:26.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
266;266;2021-01-01T11:04:26.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
266;266;2021-01-01T11:04:26.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
266;266;2021-01-01T11:04:26.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
267;267;2021-01-01T11:04:27.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
267;267;2021-01-01T11:04:27.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
267;267;2021-01-01T11:04:27.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
267;267;2021-01-01T11:04:27.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
267;267;2021-01-01T11:04:27.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
268;268;2021-01-01T11:04:28.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
268;268;2021-01-01T11:04:28.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
268;268;2021-01-01T11:04:28.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
268;268;2021-01-01T11:04:28.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
268;268;2021-01-01T11:04:28.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
269;269;2021-01-01T11:04:29.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
269;269;2021-01-01T11:04:29.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
269;269;2021-01-01T11:04:29.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
269;269;2021-01-01T11:04:29.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
269;269;2021-01-01T11:04:29.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
270;270;2021-01-01T11:04:30.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
270;270;2021-01-01T11:04:30.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
270;270;2021-01-01T11:04:30.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
270;270;2021-01-01T11:04:30.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
270;270;2021-01-01T11:04:30.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
271;271;2021-01-01T11:04:31.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
271;271;2021-01-01T11:04:31.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
271;271;2021-01-01T11:04:31.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
271;271;2021-01-01T11:04:31.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
271;271;2021-01-01T11:04:31.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
272;272;2021-01-01T11:04:32.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
272;272;2021-01-01T11:04:32.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
272;272;2021-01-01T11:04:32.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
272;272;2021-01-01T11:04:32.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
272;272;2021-01-01T11:04:32.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
273;273;2021-01-01T11:04:33.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
273;273;2021-01-01T11:04:33.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
273;273;2021-01-01T11:04:33.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
273;273;2021-01-01T11:04:33.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
273;273;2021-01-01T11:04:33.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
274;274;2021-01-01T11:04:34.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
274;274;2021-01-01T11:04:34.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
274;274;2021-01-01T11:04:34.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
274;274;2021-01-01T11:04:34.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
274;274;2021-01-01T11:04:34.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
275;275;2021-01-01T11:04:35.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
275;275;2021-01-01T11:04:35.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
275;275;2021-01-01T11:04:35.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
275;275;2021-01-01T11:04:35.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
275;275;2021-01-01T11:04:35.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
276;276;2021-01-01T11:04:36.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
276;276;2021-01-01T11:04:36.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
276;276;2021-01-01T11:04:36.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
276;276;2021-01-01T11:04:36.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
276;276;2021-01-01T11:04:36.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
277;277;2021-01-01T11:04:37.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
277;277;2021-01-01T11:04:37.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
277;277;2021-01-01T11:04:37.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
277;277;2021-01-01T11:04:37.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
277;277;2021-01-01T11:04:37.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
278;278;2021-01-01T11:04:38.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
278;278;2021-01-01T11:04:38.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
278;278;2021-01-01T11:04:38.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
278;278;2021-01-01T11:04:38.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
278;278;2021-01-01T11:04:38.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
279;279;2021-01-01T11:04:39.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
279;279;2021-01-01T11:04:39.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
279;279;2021-01-01T11:04:39.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
279;279;2021-01-01T11:04:39.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
279;279;2021-01-01T11:04:39.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
280;280;2021-01-01T11:04:40.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
280;280;2021-01-01T11:04:40.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
280;280;2021-01-01T11:04:40.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
280;280;2021-01-01T11:04:40.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
280;280;2021-01-01T11:04:40.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
281;281;2021-01-01T11:04:41.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
281;281;2021-01-01T11:04:41.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
281;281;2021-01-01T11:04:41.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
281;281;2021-01-01T11:04:41.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
281;281;2021-01-01T11:04:41.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
282;282;2021-01-01T11:04:42.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
282;282;2021-01-01T11:04:42.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
282;282;2021-01-01T11:04:42.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
282;282;2021-01-01T11:04:42.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
282;282;2021-01-01T11:04:42.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
283;283;2021-01-01T11:04:43.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
283;283;2021-01-01T11:04:43.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
283;283;2021-01-01T11:04:43.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
283;283;2021-01-01T11:04:43.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
283;283;2021-01-01T11:04:43.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
284;284;2021-01-01T11:04:44.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
284;284;2021-01-01T11:04:44.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
284;284;2021-01-01T11:04:44.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
284;284;2021-01-01T11:04:44.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
284;284;2021-01-01T11:04:44.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
285;285;2021-01-01T11:04:45.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
285;285;2021-01-01T11:04:45.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
285;285;2021-01-01T11:04:45.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
285;285;2021-01-01T11:04:45.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
285;285;2021-01-01T11:04:45.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
286;286;2021-01-01T11:04:46.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
286;286;2021-01-01T11:04:46.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
