Tick;Step;DateTime;ActionPoints;Alive;Color;Energy;GamePoints;MemberId;RemainingShots;Stance;TeamName;VisibilityRange;VisualRange;WasTaggedLastTick;XCor;XSpawn;YCor;YSpawn;X;Y;ID
1336;1336;2021-01-01T11:22:16.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1336;1336;2021-01-01T11:22:16.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1337;1337;2021-01-01T11:22:17.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1337;1337;2021-01-01T11:22:17.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1337;1337;2021-01-01T11:22:17.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;22;1;20;1;22;20;01c1a908-a3a5-43dd-8629-5633e8b0a088
1337;1337;2021-01-01T11:22:17.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1337;1337;2021-01-01T11:22:17.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1337;1337;2021-01-01T11:22:17.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1337;1337;2021-01-01T11:22:17.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1337;1337;2021-01-01T11:22:17.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1337;1337;2021-01-01T11:22:17.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1338;1338;2021-01-01T11:22:18.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1338;1338;2021-01-01T11:22:18.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1338;1338;2021-01-01T11:22:18.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;21;1;19;1;21;19;01c1a908-a3a5-43dd-8629-5633e8b0a088
1338;1338;2021-01-01T11:22:18.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1338;1338;2021-01-01T11:22:18.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1338;1338;2021-01-01T11:22:18.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1338;1338;2021-01-01T11:22:18.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1338;1338;2021-01-01T11:22:18.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1338;1338;2021-01-01T11:22:18.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1339;1339;2021-01-01T11:22:19.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1339;1339;2021-01-01T11:22:19.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1339;1339;2021-01-01T11:22:19.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;20;1;19;1;20;19;01c1a908-a3a5-43dd-8629-5633e8b0a088
1339;1339;2021-01-01T11:22:19.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1339;1339;2021-01-01T11:22:19.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1339;1339;2021-01-01T11:22:19.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1339;1339;2021-01-01T11:22:19.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1339;1339;2021-01-01T11:22:19.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1339;1339;2021-01-01T11:22:19.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1340;1340;2021-01-01T11:22:20.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1340;1340;2021-01-01T11:22:20.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1340;1340;2021-01-01T11:22:20.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;19;1;19;1;19;19;01c1a908-a3a5-43dd-8629-5633e8b0a088
1340;1340;2021-01-01T11:22:20.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1340;1340;2021-01-01T11:22:20.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1340;1340;2021-01-01T11:22:20.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1340;1340;2021-01-01T11:22:20.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1340;1340;2021-01-01T11:22:20.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1340;1340;2021-01-01T11:22:20.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1341;1341;2021-01-01T11:22:21.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1341;1341;2021-01-01T11:22:21.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1341;1341;2021-01-01T11:22:21.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;18;1;19;1;18;19;01c1a908-a3a5-43dd-8629-5633e8b0a088
1341;1341;2021-01-01T11:22:21.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1341;1341;2021-01-01T11:22:21.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1341;1341;2021-01-01T11:22:21.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1341;1341;2021-01-01T11:22:21.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1341;1341;2021-01-01T11:22:21.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1341;1341;2021-01-01T11:22:21.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1342;1342;2021-01-01T11:22:22.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1342;1342;2021-01-01T11:22:22.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1342;1342;2021-01-01T11:22:22.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;17;1;18;1;17;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
1342;1342;2021-01-01T11:22:22.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1342;1342;2021-01-01T11:22:22.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1342;1342;2021-01-01T11:22:22.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1342;1342;2021-01-01T11:22:22.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1342;1342;2021-01-01T11:22:22.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1342;1342;2021-01-01T11:22:22.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1343;1343;2021-01-01T11:22:23.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1343;1343;2021-01-01T11:22:23.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1343;1343;2021-01-01T11:22:23.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;17;1;16;17;01c1a908-a3a5-43dd-8629-5633e8b0a088
1343;1343;2021-01-01T11:22:23.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1343;1343;2021-01-01T11:22:23.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1343;1343;2021-01-01T11:22:23.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1343;1343;2021-01-01T11:22:23.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1343;1343;2021-01-01T11:22:23.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1343;1343;2021-01-01T11:22:23.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1344;1344;2021-01-01T11:22:24.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1344;1344;2021-01-01T11:22:24.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1344;1344;2021-01-01T11:22:24.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;16;1;16;16;01c1a908-a3a5-43dd-8629-5633e8b0a088
1344;1344;2021-01-01T11:22:24.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1344;1344;2021-01-01T11:22:24.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1344;1344;2021-01-01T11:22:24.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1344;1344;2021-01-01T11:22:24.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1344;1344;2021-01-01T11:22:24.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1344;1344;2021-01-01T11:22:24.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1345;1345;2021-01-01T11:22:25.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1345;1345;2021-01-01T11:22:25.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1345;1345;2021-01-01T11:22:25.0000000+01:00;10;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;16;1;16;16;01c1a908-a3a5-43dd-8629-5633e8b0a088
1345;1345;2021-01-01T11:22:25.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1345;1345;2021-01-01T11:22:25.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1345;1345;2021-01-01T11:22:25.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1345;1345;2021-01-01T11:22:25.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1345;1345;2021-01-01T11:22:25.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1345;1345;2021-01-01T11:22:25.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1346;1346;2021-01-01T11:22:26.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1346;1346;2021-01-01T11:22:26.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1346;1346;2021-01-01T11:22:26.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;15;1;16;15;01c1a908-a3a5-43dd-8629-5633e8b0a088
1346;1346;2021-01-01T11:22:26.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1346;1346;2021-01-01T11:22:26.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1346;1346;2021-01-01T11:22:26.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1346;1346;2021-01-01T11:22:26.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1346;1346;2021-01-01T11:22:26.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1346;1346;2021-01-01T11:22:26.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1347;1347;2021-01-01T11:22:27.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1347;1347;2021-01-01T11:22:27.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1347;1347;2021-01-01T11:22:27.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;14;1;16;14;01c1a908-a3a5-43dd-8629-5633e8b0a088
1347;1347;2021-01-01T11:22:27.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1347;1347;2021-01-01T11:22:27.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1347;1347;2021-01-01T11:22:27.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1347;1347;2021-01-01T11:22:27.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1347;1347;2021-01-01T11:22:27.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1347;1347;2021-01-01T11:22:27.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1348;1348;2021-01-01T11:22:28.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1348;1348;2021-01-01T11:22:28.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1348;1348;2021-01-01T11:22:28.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;13;1;16;13;01c1a908-a3a5-43dd-8629-5633e8b0a088
1348;1348;2021-01-01T11:22:28.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1348;1348;2021-01-01T11:22:28.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1348;1348;2021-01-01T11:22:28.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1348;1348;2021-01-01T11:22:28.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1348;1348;2021-01-01T11:22:28.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1348;1348;2021-01-01T11:22:28.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1349;1349;2021-01-01T11:22:29.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1349;1349;2021-01-01T11:22:29.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1349;1349;2021-01-01T11:22:29.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;12;1;16;12;01c1a908-a3a5-43dd-8629-5633e8b0a088
1349;1349;2021-01-01T11:22:29.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1349;1349;2021-01-01T11:22:29.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1349;1349;2021-01-01T11:22:29.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1349;1349;2021-01-01T11:22:29.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1349;1349;2021-01-01T11:22:29.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1349;1349;2021-01-01T11:22:29.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1350;1350;2021-01-01T11:22:30.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1350;1350;2021-01-01T11:22:30.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1350;1350;2021-01-01T11:22:30.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;11;1;16;11;01c1a908-a3a5-43dd-8629-5633e8b0a088
1350;1350;2021-01-01T11:22:30.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1350;1350;2021-01-01T11:22:30.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1350;1350;2021-01-01T11:22:30.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1350;1350;2021-01-01T11:22:30.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1350;1350;2021-01-01T11:22:30.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1350;1350;2021-01-01T11:22:30.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1351;1351;2021-01-01T11:22:31.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1351;1351;2021-01-01T11:22:31.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1351;1351;2021-01-01T11:22:31.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;16;1;10;1;16;10;01c1a908-a3a5-43dd-8629-5633e8b0a088
1351;1351;2021-01-01T11:22:31.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
1351;1351;2021-01-01T11:22:31.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
1351;1351;2021-01-01T11:22:31.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
1351;1351;2021-01-01T11:22:31.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
1351;1351;2021-01-01T11:22:31.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
1351;1351;2021-01-01T11:22:31.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
1352;1352;2021-01-01T11:22:32.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
1352;1352;2021-01-01T11:22:32.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
1352;1352;2021-01-01T11:22:32.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;17;1;9;1;17;9;01c1a908-a3a5-43dd-8629-5633e8b0a088
1352;1352;2021-01-01T11:22:32.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
