Tick;Step;DateTime;Free;X;Y;ID
1049;1049;2021-01-01T11:17:29.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1049;1049;2021-01-01T11:17:29.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1049;1049;2021-01-01T11:17:29.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1050;1050;2021-01-01T11:17:30.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1050;1050;2021-01-01T11:17:30.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1050;1050;2021-01-01T11:17:30.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1050;1050;2021-01-01T11:17:30.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1050;1050;2021-01-01T11:17:30.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1050;1050;2021-01-01T11:17:30.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1051;1051;2021-01-01T11:17:31.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1051;1051;2021-01-01T11:17:31.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1051;1051;2021-01-01T11:17:31.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1051;1051;2021-01-01T11:17:31.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1051;1051;2021-01-01T11:17:31.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1051;1051;2021-01-01T11:17:31.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1052;1052;2021-01-01T11:17:32.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1052;1052;2021-01-01T11:17:32.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1052;1052;2021-01-01T11:17:32.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1052;1052;2021-01-01T11:17:32.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1052;1052;2021-01-01T11:17:32.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1052;1052;2021-01-01T11:17:32.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1053;1053;2021-01-01T11:17:33.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1053;1053;2021-01-01T11:17:33.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1053;1053;2021-01-01T11:17:33.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1053;1053;2021-01-01T11:17:33.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1053;1053;2021-01-01T11:17:33.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1053;1053;2021-01-01T11:17:33.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1054;1054;2021-01-01T11:17:34.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1054;1054;2021-01-01T11:17:34.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1054;1054;2021-01-01T11:17:34.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1054;1054;2021-01-01T11:17:34.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1054;1054;2021-01-01T11:17:34.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1054;1054;2021-01-01T11:17:34.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1055;1055;2021-01-01T11:17:35.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1055;1055;2021-01-01T11:17:35.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1055;1055;2021-01-01T11:17:35.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1055;1055;2021-01-01T11:17:35.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1055;1055;2021-01-01T11:17:35.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1055;1055;2021-01-01T11:17:35.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1056;1056;2021-01-01T11:17:36.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1056;1056;2021-01-01T11:17:36.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1056;1056;2021-01-01T11:17:36.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1056;1056;2021-01-01T11:17:36.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1056;1056;2021-01-01T11:17:36.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1056;1056;2021-01-01T11:17:36.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1057;1057;2021-01-01T11:17:37.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1057;1057;2021-01-01T11:17:37.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1057;1057;2021-01-01T11:17:37.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1057;1057;2021-01-01T11:17:37.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1057;1057;2021-01-01T11:17:37.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1057;1057;2021-01-01T11:17:37.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1058;1058;2021-01-01T11:17:38.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1058;1058;2021-01-01T11:17:38.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1058;1058;2021-01-01T11:17:38.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1058;1058;2021-01-01T11:17:38.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1058;1058;2021-01-01T11:17:38.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1058;1058;2021-01-01T11:17:38.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1059;1059;2021-01-01T11:17:39.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1059;1059;2021-01-01T11:17:39.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1059;1059;2021-01-01T11:17:39.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1059;1059;2021-01-01T11:17:39.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1059;1059;2021-01-01T11:17:39.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1059;1059;2021-01-01T11:17:39.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1060;1060;2021-01-01T11:17:40.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1060;1060;2021-01-01T11:17:40.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1060;1060;2021-01-01T11:17:40.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1060;1060;2021-01-01T11:17:40.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1060;1060;2021-01-01T11:17:40.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1060;1060;2021-01-01T11:17:40.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1061;1061;2021-01-01T11:17:41.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1061;1061;2021-01-01T11:17:41.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1061;1061;2021-01-01T11:17:41.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1061;1061;2021-01-01T11:17:41.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1061;1061;2021-01-01T11:17:41.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1061;1061;2021-01-01T11:17:41.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1062;1062;2021-01-01T11:17:42.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1062;1062;2021-01-01T11:17:42.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1062;1062;2021-01-01T11:17:42.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1062;1062;2021-01-01T11:17:42.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1062;1062;2021-01-01T11:17:42.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1062;1062;2021-01-01T11:17:42.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1063;1063;2021-01-01T11:17:43.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1063;1063;2021-01-01T11:17:43.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1063;1063;2021-01-01T11:17:43.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1063;1063;2021-01-01T11:17:43.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1063;1063;2021-01-01T11:17:43.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1063;1063;2021-01-01T11:17:43.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1064;1064;2021-01-01T11:17:44.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1064;1064;2021-01-01T11:17:44.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1064;1064;2021-01-01T11:17:44.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1064;1064;2021-01-01T11:17:44.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1064;1064;2021-01-01T11:17:44.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1064;1064;2021-01-01T11:17:44.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1065;1065;2021-01-01T11:17:45.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1065;1065;2021-01-01T11:17:45.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1065;1065;2021-01-01T11:17:45.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1065;1065;2021-01-01T11:17:45.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1065;1065;2021-01-01T11:17:45.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1065;1065;2021-01-01T11:17:45.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1066;1066;2021-01-01T11:17:46.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1066;1066;2021-01-01T11:17:46.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1066;1066;2021-01-01T11:17:46.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1066;1066;2021-01-01T11:17:46.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1066;1066;2021-01-01T11:17:46.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1066;1066;2021-01-01T11:17:46.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1067;1067;2021-01-01T11:17:47.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1067;1067;2021-01-01T11:17:47.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1067;1067;2021-01-01T11:17:47.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1067;1067;2021-01-01T11:17:47.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1067;1067;2021-01-01T11:17:47.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1067;1067;2021-01-01T11:17:47.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1068;1068;2021-01-01T11:17:48.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1068;1068;2021-01-01T11:17:48.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1068;1068;2021-01-01T11:17:48.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1068;1068;2021-01-01T11:17:48.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1068;1068;2021-01-01T11:17:48.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1068;1068;2021-01-01T11:17:48.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1069;1069;2021-01-01T11:17:49.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1069;1069;2021-01-01T11:17:49.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1069;1069;2021-01-01T11:17:49.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1069;1069;2021-01-01T11:17:49.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1069;1069;2021-01-01T11:17:49.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1069;1069;2021-01-01T11:17:49.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1070;1070;2021-01-01T11:17:50.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1070;1070;2021-01-01T11:17:50.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1070;1070;2021-01-01T11:17:50.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1070;1070;2021-01-01T11:17:50.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1070;1070;2021-01-01T11:17:50.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1070;1070;2021-01-01T11:17:50.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1071;1071;2021-01-01T11:17:51.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1071;1071;2021-01-01T11:17:51.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1071;1071;2021-01-01T11:17:51.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1071;1071;2021-01-01T11:17:51.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1071;1071;2021-01-01T11:17:51.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1071;1071;2021-01-01T11:17:51.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1072;1072;2021-01-01T11:17:52.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1072;1072;2021-01-01T11:17:52.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1072;1072;2021-01-01T11:17:52.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1072;1072;2021-01-01T11:17:52.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1072;1072;2021-01-01T11:17:52.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1072;1072;2021-01-01T11:17:52.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1073;1073;2021-01-01T11:17:53.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1073;1073;2021-01-01T11:17:53.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1073;1073;2021-01-01T11:17:53.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1073;1073;2021-01-01T11:17:53.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1073;1073;2021-01-01T11:17:53.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1073;1073;2021-01-01T11:17:53.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1074;1074;2021-01-01T11:17:54.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1074;1074;2021-01-01T11:17:54.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1074;1074;2021-01-01T11:17:54.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1074;1074;2021-01-01T11:17:54.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1074;1074;2021-01-01T11:17:54.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1074;1074;2021-01-01T11:17:54.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1075;1075;2021-01-01T11:17:55.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1075;1075;2021-01-01T11:17:55.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1075;1075;2021-01-01T11:17:55.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1075;1075;2021-01-01T11:17:55.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1075;1075;2021-01-01T11:17:55.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1075;1075;2021-01-01T11:17:55.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1076;1076;2021-01-01T11:17:56.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1076;1076;2021-01-01T11:17:56.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1076;1076;2021-01-01T11:17:56.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1076;1076;2021-01-01T11:17:56.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1076;1076;2021-01-01T11:17:56.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1076;1076;2021-01-01T11:17:56.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1077;1077;2021-01-01T11:17:57.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1077;1077;2021-01-01T11:17:57.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1077;1077;2021-01-01T11:17:57.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1077;1077;2021-01-01T11:17:57.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1077;1077;2021-01-01T11:17:57.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1077;1077;2021-01-01T11:17:57.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1078;1078;2021-01-01T11:17:58.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1078;1078;2021-01-01T11:17:58.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1078;1078;2021-01-01T11:17:58.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1078;1078;2021-01-01T11:17:58.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1078;1078;2021-01-01T11:17:58.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1078;1078;2021-01-01T11:17:58.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1079;1079;2021-01-01T11:17:59.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1079;1079;2021-01-01T11:17:59.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1079;1079;2021-01-01T11:17:59.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1079;1079;2021-01-01T11:17:59.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1079;1079;2021-01-01T11:17:59.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1079;1079;2021-01-01T11:17:59.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1080;1080;2021-01-01T11:18:00.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1080;1080;2021-01-01T11:18:00.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1080;1080;2021-01-01T11:18:00.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1080;1080;2021-01-01T11:18:00.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1080;1080;2021-01-01T11:18:00.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1080;1080;2021-01-01T11:18:00.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1081;1081;2021-01-01T11:18:01.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1081;1081;2021-01-01T11:18:01.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1081;1081;2021-01-01T11:18:01.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1081;1081;2021-01-01T11:18:01.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1081;1081;2021-01-01T11:18:01.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1081;1081;2021-01-01T11:18:01.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1082;1082;2021-01-01T11:18:02.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1082;1082;2021-01-01T11:18:02.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1082;1082;2021-01-01T11:18:02.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1082;1082;2021-01-01T11:18:02.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1082;1082;2021-01-01T11:18:02.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1082;1082;2021-01-01T11:18:02.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1083;1083;2021-01-01T11:18:03.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1083;1083;2021-01-01T11:18:03.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1083;1083;2021-01-01T11:18:03.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1083;1083;2021-01-01T11:18:03.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1083;1083;2021-01-01T11:18:03.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1083;1083;2021-01-01T11:18:03.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1084;1084;2021-01-01T11:18:04.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1084;1084;2021-01-01T11:18:04.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1084;1084;2021-01-01T11:18:04.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1084;1084;2021-01-01T11:18:04.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1084;1084;2021-01-01T11:18:04.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1084;1084;2021-01-01T11:18:04.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1085;1085;2021-01-01T11:18:05.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1085;1085;2021-01-01T11:18:05.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1085;1085;2021-01-01T11:18:05.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1085;1085;2021-01-01T11:18:05.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1085;1085;2021-01-01T11:18:05.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1085;1085;2021-01-01T11:18:05.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1086;1086;2021-01-01T11:18:06.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1086;1086;2021-01-01T11:18:06.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1086;1086;2021-01-01T11:18:06.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1086;1086;2021-01-01T11:18:06.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1086;1086;2021-01-01T11:18:06.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1086;1086;2021-01-01T11:18:06.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1087;1087;2021-01-01T11:18:07.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1087;1087;2021-01-01T11:18:07.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1087;1087;2021-01-01T11:18:07.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1087;1087;2021-01-01T11:18:07.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1087;1087;2021-01-01T11:18:07.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1087;1087;2021-01-01T11:18:07.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
